barename,spkr,age_mos,gender,phones,word,session,t1,t2_ph,transcription,target,testnumber,onset_f1_ifc,onset_f1,onset_f1_ac,qrtr_f1_ifc,qrtr_f1,qrtr_f1_ac,midpt_f1_ifc,midpt_f1,midpt_f1_ac,thrqrtr_f1_ifc,thrqrtr_f1,thrqrtr_f1_ac,endpt_f1_ifc,endpt_f1,endpt_f1_ac,onset_f2_ifc,onset_f2,onset_f2_ac,qrtr_f2_ifc,qrtr_f2,qrtr_f2_ac,midpt_f2_ifc,midpt_f2,midpt_f2_ac,thrqrtr_f2_ifc,thrqrtr_f2,thrqrtr_f2_ac,endpt_f2_ifc,endpt_f2,endpt_f2_ac,onset_f3_ifc,onset_f3,onset_f3_ac,qrtr_f3_ifc,qrtr_f3,qrtr_f3_ac,midpt_f3_ifc,midpt_f3,midpt_f3_ac,thrqrtr_f3_ifc,thrqrtr_f3,thrqrtr_f3_ac,endpt_f3_ifc,endpt_f3,endpt_f3_ac,f0,onset_sec,qrtr_sec,midpt_sec,thrqrtr_sec,endpt_sec,onset_sec_ifc,qrtr_sec_ifc,midpt_sec_ifc,thrqrtr_sec_ifc,endpt_sec_ifc,onset_sec_ac,qrtr_sec_ac,midpt_sec_ac,thrqrtr_sec_ac,endpt_sec_ac,f1_onset_med,f1_qrtr_med,f1_midpt_med,f1_thrqrtr_med,f1_endpt_med,f2_onset_med,f2_qrtr_med,f2_midpt_med,f2_thrqrtr_med,f2_endpt_med,f3_onset_med,f3_qrtr_med,f3_midpt_med,f3_thrqrtr_med,f3_endpt_med,
124_40_child_MS_3_rabbit_Test_10_rw_4_r,124,40,MS,ER1,rabbit,3,0.095,0.17,rw,r,10,967.3,339.055328,394.3585248,714.4,345.2343214,349.2609706,715.1,668.9572128,691.5919738,821.9,763.7325452,777.9127829,964.7,893.579325,923.6098687,2336.7,1234.307519,1248.120259,2275.9,1267.092844,1269.08847,2543.5,2177.332283,2254.164645,2450.1,2765.853318,2747.087458,2045.7,2759.067106,2758.760426,3335.7,4204.869011,4188.815325,2939.7,4179.557575,4145.773038,2943.8,2786.22325,2838.406629,2842.3,3010.60056,3072.194738,2887.9,3220.375053,3172.730596,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,394.3585248,349.2609706,691.5919738,777.9127829,923.6098687,1248.120259,1269.08847,2254.164645,2747.087458,2758.760426,4188.815325,4145.773038,2838.406629,3010.60056,3172.730596,
124_40_child_MS_3_rain_Test_21_rw_4_r,124,40,MS,ER1,rain,3,0.095,0.17,rw,r,21,734.4,297.1664737,304.8717932,731.9,316.7145724,339.6304858,708,327.7368958,368.033518,734,320.6575764,357.3802953,764.4,312.1251213,344.6009425,2189.2,1286.914135,2270.588399,2311.1,1001.093261,2318.497012,2360.3,904.6182959,2405.644449,2430.7,872.2473631,2407.058769,2472.3,902.1075717,2424.355514,3099.5,2274.044895,3166.031298,3054.2,2332.197751,3266.488055,3007.5,2415.417335,3081.582958,3149.6,2412.376631,3135.055763,3158.1,2423.606878,3187.13188,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,304.8717932,339.6304858,368.033518,357.3802953,344.6009425,2189.2,2311.1,2360.3,2407.058769,2424.355514,3099.5,3054.2,3007.5,3135.055763,3158.1,
124_40_child_MS_3_raisins_Test_65_wr_4_r,124,40,MS,ER1,raisins,3,0.095,0.17,wr,r,65,637.1,431.8848413,412.2247791,630.8,611.0560899,627.2493842,657.9,617.497558,620.7540426,651.6,584.5839117,561.9476335,530.3,512.4691395,541.6389422,2032.9,1832.963648,1765.231355,2455.2,2264.379173,2219.624869,2654.7,2775.25605,2809.493807,2701.3,2793.334637,2785.286767,2375.4,2834.429988,2800.983709,3047,4132.693495,4153.999459,3087.5,3778.550924,3785.771506,3494.7,3784.759809,3794.800197,3598.4,3778.228211,3812.930235,3599.8,3785.486452,3813.160078,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,431.8848413,627.2493842,620.7540426,584.5839117,530.3,1832.963648,2264.379173,2775.25605,2785.286767,2800.983709,4132.693495,3778.550924,3784.759809,3778.228211,3785.486452,
124_40_child_MS_3_red_Test_16_w_4_r,124,40,MS,ER1,red,3,0.095,0.17,w,r,16,658.1,415.0696054,445.4706431,673.3,341.519973,372.1237221,715.3,468.8778927,561.6022907,859.5,975.068832,966.7253836,765.8,729.523743,724.8336309,1966.5,1856.253464,1849.600667,2571.6,1877.827307,1898.245853,2704.5,2653.477653,2649.92759,2429.6,2789.020683,2816.747758,2746,2866.208332,2887.020766,3623.2,3744.221304,3739.700631,3433.9,3782.572169,3768.904873,3042.6,3731.964205,3744.660509,2991.6,3879.16939,3965.511126,3146.8,3977.634984,3946.037679,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,445.4706431,372.1237221,561.6022907,966.7253836,729.523743,1856.253464,1898.245853,2653.477653,2789.020683,2866.208332,3739.700631,3768.904873,3731.964205,3879.16939,3946.037679,
124_40_child_MS_3_red_Test_77_rw_4_r,124,40,MS,ER1,red,3,0.095,0.17,rw,r,77,705.8,601.4379674,596.027066,755.5,691.6194786,707.4485445,772.1,773.2696698,774.5612481,766.4,846.2777245,867.7351271,898.3,868.9030143,871.8909303,1329.8,1246.779469,1252.001832,2104.4,1301.724476,1357.158678,2294.6,2219.728671,2209.461143,2266.4,2326.988606,2326.413984,2518,2422.788861,2426.608029,3172.2,3815.245764,3846.518203,3451.2,3770.444147,3731.783283,3375.8,3741.00252,3777.388695,3049.8,4149.438324,4070.009968,3247,4094.73414,4036.693334,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,601.4379674,707.4485445,773.2696698,846.2777245,871.8909303,1252.001832,1357.158678,2219.728671,2326.413984,2426.608029,3815.245764,3731.783283,3741.00252,4070.009968,4036.693334,
124_40_child_MS_3_rocking_Test_56_rw_4_r,124,40,MS,ER1,rocking,3,0.095,0.17,rw,r,56,822.9,981.1772699,984.4455262,1079.9,1087.766467,1100.272815,1119.9,1120.567631,1128.173587,959.3,1195.39857,1214.858872,917.2,1302.109775,1304.721939,2029.9,2203.494136,2218.76276,2057.2,2077.0214,2060.733213,1954.2,2020.891201,2018.416366,1566.6,2105.412219,2120.548117,1609.7,2011.290991,1986.856437,3051.9,2969.616196,2953.649366,3184.8,3240.146979,4092.68851,3340.9,3522.055452,3926.567415,2443,3784.675614,3782.895054,2308.7,3973.650337,4046.245735,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,981.1772699,1087.766467,1120.567631,1195.39857,1302.109775,2203.494136,2060.733213,2018.416366,2105.412219,1986.856437,2969.616196,3240.146979,3522.055452,3782.895054,3973.650337,
124_40_child_MS_3_waiting_Test_31_w_4_w,124,40,MS,UW1,waiting,3,0.095,0.17,w,w,31,575.6,290.8373482,1477.13844,513.2,350.97674,368.350078,512.9,474.4921778,485.2600644,657,555.0614635,601.1772452,679.4,692.1149284,690.158527,1881.4,2731.534226,2795.938898,1812.4,2761.988454,1759.485581,2218.4,1972.838782,1863.451056,2605.8,2551.257346,2565.305827,2700.9,2601.85034,2598.956703,3057.9,4210.768649,4067.773497,3282,4014.372586,4086.486562,3460.4,3331.368692,3212.524291,3532.5,3606.186959,3631.435001,3540.5,3555.151644,3543.908542,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,575.6,368.350078,485.2600644,601.1772452,690.158527,2731.534226,1812.4,1972.838782,2565.305827,2601.85034,4067.773497,4014.372586,3331.368692,3606.186959,3543.908542,
124_40_child_MS_3_walk_Test_52_wr_4_w,124,40,MS,UW1,walk,3,0.095,0.17,wr,w,52,996.8,966.6372623,970.1928267,703.5,1062.362633,1073.749501,827.8,695.9004797,709.8854006,949.5,920.1353563,920.449229,1041.7,946.6084041,950.6214242,2147.5,2796.134609,2812.841742,1200.4,2688.252116,2690.793136,1466.7,1160.543201,1174.400217,1571.1,1501.550463,1517.825112,1646.1,1545.254428,1541.478548,3246.7,3941.217759,3936.502875,3011,3974.266079,3975.926679,3035.7,3952.732112,3901.767495,3050.9,3366.33288,3424.895245,3034.9,3414.815777,3405.835659,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,970.1928267,1062.362633,709.8854006,920.449229,950.6214242,2796.134609,2688.252116,1174.400217,1517.825112,1545.254428,3936.502875,3974.266079,3901.767495,3366.33288,3405.835659,
124_40_child_MS_3_washer_Test_33_w_4_w,124,40,MS,UW1,washer,3,0.095,0.17,w,w,33,856.7,1011.543703,1038.334956,981.6,999.3678912,1003.431248,1073.6,1162.906697,1194.950167,980,1078.434759,1085.978977,946,1013.923821,1019.430762,1508.9,1501.030601,1509.653172,1601.5,1547.594638,1553.41911,1725.1,1616.194637,1644.662425,1866.5,1787.509599,1785.703684,1941.9,1873.205765,1884.836179,3103.2,4106.973454,4072.517885,3409.2,4086.664669,4044.51917,3567.1,3935.220314,3944.034751,3119.2,3796.791934,3837.517861,3257.6,3741.036443,3782.72241,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,1011.543703,999.3678912,1162.906697,1078.434759,1013.923821,1508.9,1553.41911,1644.662425,1787.509599,1884.836179,4072.517885,4044.51917,3935.220314,3796.791934,3741.036443,
124_40_child_MS_3_water_Test_39_w_4_w,124,40,MS,UW1,water,3,0.095,0.17,w,w,39,818.7,932.4837239,807.5792279,936,987.6769369,993.7590836,957.5,1038.693976,1076.119645,976.6,1000.174799,1271.852692,1050.7,1243.722536,1293.670298,1579.4,1547.5366,1533.373746,1763.8,1716.075909,1726.241578,1836,1770.716807,1778.076753,2017.8,1808.988847,1871.572532,2056.5,2003.914413,2034.575465,3925.1,4243.015674,4241.518016,3541.9,4189.935695,4168.069081,2932,4172.532421,4165.317809,2990.7,4136.974939,4126.559728,3144.7,4139.95412,4123.491314,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,818.7,987.6769369,1038.693976,1000.174799,1243.722536,1547.5366,1726.241578,1778.076753,1871.572532,2034.575465,4241.518016,4168.069081,4165.317809,4126.559728,4123.491314,
124_40_child_MS_3_web_Test_5_w_4_w,124,40,MS,UW1,web,3,0.095,0.17,w,w,5,540.7,1436.698472,1424.416817,737.2,1475.192826,1530.359523,796.9,1128.334433,1106.123919,909.4,1131.652305,1135.997442,982.7,1131.666283,1141.244083,1499.3,2237.205346,2216.713122,1731,1520.559051,1601.054022,1856.5,1791.694932,1823.660348,2063.2,2072.881167,2104.474527,1892,2097.828312,2097.235957,3053.3,4140.061199,4110.444768,2938.5,4165.683525,4024.489434,3377,4322.659497,4286.481907,3417.9,3628.14408,3826.027951,2917.7,3541.496618,4146.879389,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,1424.416817,1475.192826,1106.123919,1131.652305,1131.666283,2216.713122,1601.054022,1823.660348,2072.881167,2097.235957,4110.444768,4024.489434,4286.481907,3628.14408,3541.496618,
124_40_child_MS_3_wet_Test_4_wr_4_w,124,40,MS,UW1,wet,3,0.095,0.17,wr,w,4,671.7,614.2661154,590.0722599,805.8,600.9639233,603.3369231,881.5,750.8409688,745.7796785,1056.8,727.9012759,728.1480496,1080.3,474.8399375,546.2607711,1780.8,1704.718573,1703.949598,1956.8,1971.380685,1984.320091,2045.4,1964.522238,1927.764897,2172.3,1874.555666,1863.919113,2369.4,1778.068955,1764.003076,3104.7,4101.945914,4096.001784,2741.9,4088.150722,4074.198443,2939.9,3827.021149,3798.346596,3084.3,3751.424078,3744.657678,3190.1,3286.448621,3236.27974,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,614.2661154,603.3369231,750.8409688,728.1480496,546.2607711,1704.718573,1971.380685,1964.522238,1874.555666,1778.068955,4096.001784,4074.198443,3798.346596,3744.657678,3236.27974,
124_40_child_MS_3_wet_Test_86_w_4_w,124,40,MS,UW1,wet,3,0.095,0.17,w,w,86,679,618.7362279,629.0107203,553,577.5247019,475.9537039,541.6,399.6489205,416.0695471,610.6,468.3054255,485.312422,749.5,548.4145141,569.6113448,2095.6,2847.106793,2886.693157,1845.4,2548.868196,2528.173784,1601.9,2671.607368,2628.208317,1538.5,2905.636313,2863.679823,1919.5,3339.672347,3366.468155,3248.1,4079.118501,4070.586043,3118.6,3786.857523,3722.874047,3050.5,4060.232185,4032.94187,3104.4,4075.942804,4045.59067,3210.7,4291.71426,4168.848941,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,629.0107203,553,416.0695471,485.312422,569.6113448,2847.106793,2528.173784,2628.208317,2863.679823,3339.672347,4070.586043,3722.874047,4032.94187,4045.59067,4168.848941,
126_39_child_MS_3_rabbit_Test_89_r_4_r,126,39,MS,ER1,rabbit,3,0.095,0.17,r,r,89,641.3,345.4640095,378.1773689,613.5,378.2860359,383.463379,598.6,461.7869254,481.7209338,470.1,1144.279573,1224.609689,958.7,1377.772278,1411.84495,2139.1,2139.635333,2139.742325,2235.4,2176.908678,2182.691368,2247.1,2247.109362,2246.114134,2243,2279.017698,2278.007792,2246.7,2320.600342,2330.249351,2874.3,3025.012409,3027.316333,2964.5,2845.083843,2950.624388,3054.6,3034.120122,3008.911198,3092.4,3138.936966,3116.94114,3220.9,3177.033392,3151.287415,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,378.1773689,383.463379,481.7209338,1144.279573,1377.772278,2139.635333,2182.691368,2247.1,2278.007792,2320.600342,3025.012409,2950.624388,3034.120122,3116.94114,3177.033392,
126_39_child_MS_3_rain_Test_62_rw_4_r,126,39,MS,ER1,rain,3,0.095,0.17,rw,r,62,536.1,378.0475612,374.8040527,608.4,518.041872,544.3184366,646.5,535.3254691,541.2412769,640.5,577.7801819,590.0410579,618.4,583.0502186,592.2514435,2047.4,2084.864411,2116.052627,1680.6,2268.056068,2295.612328,2436,2513.493742,2519.064656,2258,2561.205879,2573.379622,2292.7,2600.539285,2607.249815,3120.5,3306.865365,3259.904105,2481.7,3723.079133,3600.594947,3224,3578.133559,3530.720121,3399.4,3482.474378,3478.4469,3539.4,3487.143627,3477.204803,304.1,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,378.0475612,544.3184366,541.2412769,590.0410579,592.2514435,2084.864411,2268.056068,2513.493742,2561.205879,2600.539285,3259.904105,3600.594947,3530.720121,3478.4469,3487.143627,
126_39_child_MS_3_raisins_Test_32_rw_4_r,126,39,MS,ER1,raisins,3,0.095,0.17,rw,r,32,585.9,537.017322,546.6498021,599.8,517.5550431,522.281159,646.4,439.356018,446.4544645,671.6,422.9853568,474.2084169,670,450.8917172,525.3704237,1682.8,1591.083663,1597.161541,1667.1,1584.145398,1610.511048,2112.5,1756.721904,1779.514133,2214.6,2110.36644,2117.546046,2254,2195.359018,2202.792693,3175.7,3835.728603,3819.091887,3196.9,3760.810812,3595.619847,3177.1,3312.837499,3234.326271,3385.7,3327.903467,3312.8934,3362,3377.620344,3376.222534,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,546.6498021,522.281159,446.4544645,474.2084169,525.3704237,1597.161541,1610.511048,1779.514133,2117.546046,2202.792693,3819.091887,3595.619847,3234.326271,3327.903467,3376.222534,
126_39_child_MS_3_red_Test_86_rw_4_r,126,39,MS,ER1,red,3,0.095,0.17,rw,r,86,535.9,428.3813188,438.1759131,545.5,533.1272577,543.8814963,556.4,534.5719192,534.5843618,604.4,451.9754526,443.1040825,586.4,442.8320391,443.5260767,1803,1780.836292,1799.011235,1656.3,1784.805457,1793.805427,1496.1,1592.131193,1592.335491,1515.2,1510.158073,1529.379145,1551.1,1576.221337,1595.094886,3216.8,3270.256442,3267.6122,3235.5,3276.921779,3267.316288,3130.4,3252.187573,3261.22476,3181.4,3186.682125,3181.344749,3126.8,3218.08884,3216.727884,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,438.1759131,543.8814963,534.5843618,451.9754526,443.5260767,1799.011235,1784.805457,1592.131193,1515.2,1576.221337,3267.6122,3267.316288,3252.187573,3181.4,3216.727884,
126_39_child_MS_3_red_Test_8_wr_4_r,126,39,MS,ER1,red,3,0.095,0.17,wr,r,8,559.6,1002.076885,1085.272012,555.5,1008.135696,1037.140002,1137.3,1271.129391,1301.110528,1193.9,1246.543088,1236.752292,1185.1,1208.858799,1207.033717,2188.6,2254.65465,2250.580518,2405.9,2362.638352,2368.171773,2513.5,2603.986463,2604.724118,2505.8,2546.808477,2542.817648,2494.4,2550.292126,2569.934148,3348.2,3376.323795,3393.823857,3017.8,3418.348662,3410.412195,3437,3504.412198,3501.166332,3474.5,3544.493011,3588.361386,3359.4,3642.395145,3650.280238,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,1002.076885,1008.135696,1271.129391,1236.752292,1207.033717,2250.580518,2368.171773,2603.986463,2542.817648,2550.292126,3376.323795,3410.412195,3501.166332,3544.493011,3642.395145,
126_39_child_MS_3_ring_Test_36_rw_4_r,126,39,MS,ER1,ring,3,0.095,0.17,rw,r,36,595.2,814.0912599,827.1532462,594.5,719.6343087,724.2807575,595.7,588.6969706,582.5595518,603.2,597.0208035,598.7540499,609.2,592.0614317,596.6186382,2012.9,2509.649879,2457.140579,2225.9,2412.15129,2381.54943,2310,2333.718292,2326.240047,2056.5,2613.110434,2735.094387,2426.3,2435.587274,2951.429885,2873.8,2969.22132,2951.550515,3032.6,2959.270962,2948.464774,3071.9,3086.789968,3111.575964,3047.4,3197.558382,3259.618265,3085.1,3152.618831,3192.261985,320.2,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,814.0912599,719.6343087,588.6969706,598.7540499,596.6186382,2457.140579,2381.54943,2326.240047,2613.110434,2435.587274,2951.550515,2959.270962,3086.789968,3197.558382,3152.618831,
126_39_child_MS_3_rock_Test_15_r_4_r,126,39,MS,ER1,rock,3,0.095,0.17,r,r,15,604.6,451.2116636,477.7820014,810.8,490.6454738,523.7855202,842.9,473.9969203,510.3231977,529.5,451.6268698,482.0896757,579.5,467.0904225,499.8363722,1451.6,1402.441192,1446.009597,1406.4,1372.557196,1373.190892,1371.4,1211.088545,1259.975279,1321.7,1189.102698,1235.751096,1370.2,1198.541947,1232.909188,2874.6,3055.843307,4428.257863,2779.8,4305.967248,4228.972213,2577.6,2558.023696,2532.650041,2532.1,2582.431943,2575.748518,2439.3,2554.224307,2546.313411,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,477.7820014,523.7855202,510.3231977,482.0896757,499.8363722,1446.009597,1373.190892,1259.975279,1235.751096,1232.909188,3055.843307,4228.972213,2558.023696,2575.748518,2546.313411,
126_39_child_MS_3_rock_Test_85_rw_4_r,126,39,MS,ER1,rock,3,0.095,0.17,rw,r,85,572.3,1005.028505,1250.406291,782.2,1365.887226,1451.355805,827.4,1289.138541,1306.77904,1132.8,1292.89232,1290.227528,1437.5,1246.440245,1222.114238,2087.4,2092.054506,2095.205999,2244.2,2182.612129,2191.401798,2196.2,2252.960623,2248.3415,2160.8,2259.510682,2259.27411,2174.3,2260.145729,2237.13079,2890.4,4329.524303,4309.574159,2904.5,4344.65617,4339.228014,2698.9,4259.87455,4236.87989,2744.6,4281.367618,4219.791606,2932.2,4218.896619,4092.192726,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,1005.028505,1365.887226,1289.138541,1290.227528,1246.440245,2092.054506,2191.401798,2248.3415,2259.27411,2237.13079,4309.574159,4339.228014,4236.87989,4219.791606,4092.192726,
126_39_child_MS_3_rocking_Test_60_rw_4_r,126,39,MS,ER1,rocking,3,0.095,0.17,rw,r,60,513,406.9493893,407.9785019,603.6,440.5872941,455.8617072,622.7,469.2347306,481.291894,1121,426.7689634,437.4370388,411.2,416.5193095,423.6247048,2250.3,2290.083478,2284.514528,2229,2279.051097,2263.638635,2106.5,2238.717734,2233.619897,2346.6,2306.052813,2302.024374,1264.7,2319.323202,2322.459766,2884.6,3034.937828,2949.823739,2855,2971.302523,2923.875384,2889.3,2980.252789,2960.114,2987,3026.225712,3011.192675,2417.6,3102.127265,3094.758875,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,407.9785019,455.8617072,481.291894,437.4370388,416.5193095,2284.514528,2263.638635,2233.619897,2306.052813,2319.323202,2949.823739,2923.875384,2960.114,3011.192675,3094.758875,
126_39_child_MS_3_running_Test_58_w_4_r,126,39,MS,ER1,running,3,0.095,0.17,w,r,58,458.6,433.4631049,456.5308671,337.7,345.2419426,348.9221671,565.5,336.5179986,337.9754386,683.9,474.8365548,505.6573648,614,511.7868536,518.8819213,2100.1,2589.496443,2594.777806,2157.4,2467.196702,2465.343287,1298.6,1588.5454,1589.287285,1560,1205.818562,1228.390419,1920.1,1312.880126,1306.2295,3478,3707.143402,3706.424143,3492.6,3616.250008,3586.11735,3236.1,3505.850369,4095.240685,3166.7,3214.61707,3196.943644,3235.1,3186.441047,3163.662169,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,456.5308671,345.2419426,337.9754386,505.6573648,518.8819213,2589.496443,2465.343287,1588.5454,1228.390419,1312.880126,3706.424143,3586.11735,3505.850369,3196.943644,3186.441047,
126_39_child_MS_3_waiting_Test_64_wr_4_w,126,39,MS,UW1,waiting,3,0.095,0.17,wr,w,64,452.7,424.5101381,424.0078602,623.8,497.9715403,505.8102219,646.2,610.0845719,619.5093437,641.9,612.464577,620.8186434,653.8,611.8437709,619.9160803,1369.7,1274.416192,1270.281519,1518,1377.3568,1389.881998,1625.7,1563.668844,1580.826474,1803.2,1623.549048,1626.659429,1814.9,1636.930541,1645.356174,3283.5,4002.647465,4023.037334,3637.4,4046.227772,4051.89018,3742.8,3714.576677,3687.949408,3555.3,3803.115016,3820.598347,3510.9,3728.221739,3723.265535,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,424.5101381,505.8102219,619.5093437,620.8186434,619.9160803,1274.416192,1389.881998,1580.826474,1626.659429,1645.356174,4002.647465,4046.227772,3714.576677,3803.115016,3723.265535,
126_39_child_MS_3_walk_Test_69_wr_4_w,126,39,MS,UW1,walk,3,0.095,0.17,wr,w,69,575.3,322.4598658,334.0192874,554.7,428.7133332,420.4120289,488.3,543.7811671,560.0362233,561.1,505.6370055,526.1504892,743.6,527.962853,550.8720996,1895.3,1501.585395,1548.368355,1364.3,1249.390895,1204.922621,1423.6,1359.19579,1355.945224,1476.9,1401.694744,1415.623242,1581.6,1420.096679,1451.557207,2749.2,2601.603607,2613.677503,2679,2592.80507,2564.49507,2536,2479.365443,2491.392463,2556.4,2380.760058,2358.637097,2716.3,4083.268874,4072.455174,315.2,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,334.0192874,428.7133332,543.7811671,526.1504892,550.8720996,1548.368355,1249.390895,1359.19579,1415.623242,1451.557207,2613.677503,2592.80507,2491.392463,2380.760058,4072.455174,
126_39_child_MS_3_watch_Test_47_w_4_w,126,39,MS,UW1,watch,3,0.095,0.17,w,w,47,619.7,406.3998701,417.0032183,621.8,602.8402975,608.5722248,637.3,589.292821,597.6031197,640.8,616.4179372,619.607132,999.5,647.1682771,654.1224545,2056.9,2193.988539,2210.981803,1310,1836.083263,1337.062578,1139.5,980.8289476,1000.425363,1230.4,1066.167098,1060.907822,1485,1169.134969,1172.253266,3296.9,3379.217496,3364.065335,2695.5,3634.150565,3656.186437,3047.8,3765.232343,3699.219063,3338.7,3853.82107,3879.716706,3555.7,3826.420341,3867.43829,345.7,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,417.0032183,608.5722248,597.6031197,619.607132,654.1224545,2193.988539,1337.062578,1000.425363,1066.167098,1172.253266,3364.065335,3634.150565,3699.219063,3853.82107,3826.420341,
126_39_child_MS_3_water_Test_57_w_4_w,126,39,MS,UW1,water,3,0.095,0.17,w,w,57,587,490.2841646,506.4370981,556.2,510.2767206,519.8892492,547.2,466.5032901,471.2553425,565.9,479.073905,485.2739948,542.9,486.2469849,498.4278764,1322.1,1140.013762,1148.132043,1179.9,1149.95467,1156.873197,1279.4,1061.072461,1051.696145,1542.1,955.2170831,948.1355701,1379.1,983.1345539,1010.379489,3227.7,3804.01348,3802.53232,2948.3,3823.042502,3804.01311,3043.1,4023.053018,4120.424018,3154.9,3837.884226,3832.956628,3182.9,3996.383349,4048.050232,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,506.4370981,519.8892492,471.2553425,485.2739948,498.4278764,1148.132043,1156.873197,1061.072461,955.2170831,1010.379489,3802.53232,3804.01311,4023.053018,3832.956628,3996.383349,
126_39_child_MS_3_web_Test_88_w_4_w,126,39,MS,UW1,web,3,0.095,0.17,w,w,88,530.2,374.1390946,387.3265002,554,413.0471334,439.2513553,539.8,498.3057063,502.7117799,567.5,529.8360649,533.2662351,582.7,533.5433321,528.9639396,2251,2297.069604,2267.218236,1973.8,2156.203227,2148.813638,1781.1,2045.929622,2059.852087,1306.9,1080.026657,1152.808802,1401.4,1100.138401,1013.003034,3363.7,4294.16661,4260.197482,3242.2,4287.229948,4232.130982,3223.5,3386.198485,3361.321154,3234.7,3739.804768,3747.698932,3354.6,3724.118131,3691.927829,0,0.1025,0.1125,0.1325,0.1525,0.1625,0.095,0.115,0.135,0.155,0.175,0.10449,0.11449,0.13449,0.15449,0.16449,387.3265002,439.2513553,502.7117799,533.2662351,533.5433321,2267.218236,2148.813638,2045.929622,1152.808802,1100.138401,4260.197482,4232.130982,3361.321154,3739.804768,3691.927829,
