sound,word,test,ChildWordKey,tran,timeLab,f1,f2,f3,f3f2,ChildID
RealWordRep_058L48FS4,water,Test26,058L48FS4Test26water,w,427.3836341,610.0458206,1772.933763,3225.920762,1452.986999,C058
RealWordRep_058L48FS4,raisins,Test35,058L48FS4Test35raisins,$w:r,511.098497,650.7181917,2274.869806,3722.043051,1447.173245,C058
RealWordRep_058L48FS4,running,Test39,058L48FS4Test39running,$w,612.2184892,646.3156199,2372.104495,3430.736623,1058.632128,C058
RealWordRep_058L48FS4,wheel,Test41,058L48FS4Test41wheel,w,671.6849525,586.6977321,2597.603644,3125.348886,527.7452423,C058
RealWordRep_058L48FS4,waiting,Test44,058L48FS4Test44waiting,w,694.5677185,565.643758,2385.821842,3407.488021,1021.666179,C058
RealWordRep_058L48FS4,window,Test47,058L48FS4Test47window,w:$r,742.3597868,882.2899545,1888.933596,3238.888533,1349.954937,C058
RealWordRep_058L48FS4,watch,Test51,058L48FS4Test51watch,w,793.6352553,694.0044516,2239.936868,3865.607307,1625.670439,C058
RealWordRep_058L48FS4,wind,Test53,058L48FS4Test53wind,w:$r,810.1330056,619.5386277,2325.29474,3735.851817,1410.557077,C058
RealWordRep_058L48FS4,reading,Test65,058L48FS4Test65reading,$w:r,854.5777864,591.5257318,2154.786836,3700.851863,1546.065027,C058
RealWordRep_058L48FS4,ring,Test71,058L48FS4Test71ring,$w,986.89754,671.7533458,1845.843605,3482.093882,1636.250277,C058
RealWordRep_058L48FS4,wet,Test75,058L48FS4Test75wet,w,1003.010494,588.0939574,2677.97122,3556.543553,878.5723332,C058
RealWordRep_058L48FS4,red,Test80,058L48FS4Test80red,$w,1021.639581,592.0861472,2233.958745,3570.210563,1336.251818,C058
RealWordRep_058L48FS4,rabbit,Test81,058L48FS4Test81rabbit,$w,1024.8449,630.2085373,2593.187818,3825.689078,1232.501261,C058
RealWordRep_058L48FS4,web,Test84,058L48FS4Test84web,w,1036.99309,631.6651983,2066.356002,3705.285269,1638.929267,C058
RealWordRep_058L48FS4,rock,Test88,058L48FS4Test88rock,$w,1051.822703,681.2924042,2169.027542,3647.866827,1478.839284,C058
RealWordRep_061L45FS4,wet,Test3,061L45FS4Test3wet,w,194.4438157,367.8353361,2803.765486,3724.540996,920.7755098,C061
RealWordRep_061L45FS4,web,Test4,061L45FS4Test4web,w,218.3379297,482.4995657,1827.256586,3579.19038,1751.933794,C061
RealWordRep_061L45FS4,red,Test7,061L45FS4Test7red,r:$w,254.3582421,340.5992637,2326.563055,3471.499869,1144.936815,C061
RealWordRep_061L45FS4,rock,Test9,061L45FS4Test9rock,$w,279.112648,663.46256,2852.623344,4059.083197,1206.459853,C061
RealWordRep_061L45FS4,rabbit,Test16,061L45FS4Test16rabbit,r,322.5408413,529.3865791,2276.061594,3463.994249,1187.932655,C061
RealWordRep_061L45FS4,washer,Test18,061L45FS4Test18washer,w,363.1384676,582.4830477,2562.520832,4329.76748,1767.246648,C061
RealWordRep_061L45FS4,wheel,Test20,061L45FS4Test20wheel,w,393.8950712,525.9027847,2134.836034,3400.31892,1265.482886,C061
RealWordRep_061L45FS4,watch,Test21,061L45FS4Test21watch,w,399.6478056,534.2610566,2236.068477,3387.941886,1151.873408,C061
RealWordRep_061L45FS4,rocking,Test26,061L45FS4Test26rocking,r:$w,453.0334029,769.364348,1657.740178,3956.16264,2298.422462,C061
RealWordRep_061L45FS4,wind,Test28,061L45FS4Test28wind,w,470.4939987,1312.171656,1939.364488,3028.188683,1088.824195,C061
RealWordRep_061L45FS4,raisins,Test30,061L45FS4Test30raisins,r,479.4576469,657.6848669,2096.116825,3615.763751,1519.646927,C061
RealWordRep_061L45FS4,waiting,Test32,061L45FS4Test32waiting,w,489.4359914,1015.724791,2583.581915,3162.516922,578.9350073,C061
RealWordRep_061L45FS4,ring,Test34,061L45FS4Test34ring,r,497.8830523,810.148212,2408.562982,3409.703783,1001.140801,C061
RealWordRep_061L45FS4,water,Test36,061L45FS4Test36water,w,623.026854,499.0842266,2333.364564,3224.421802,891.057238,C061
RealWordRep_061L45FS4,reading,Test47,061L45FS4Test47reading,r,820.0017967,647.6941434,2131.847012,3590.257492,1458.410479,C061
RealWordRep_061L45FS4,walk,Test56,061L45FS4Test56walk,w,915.6781382,441.4705914,2294.128503,3300.177185,1006.048682,C061
RealWordRep_061L45FS4,rain,Test60,061L45FS4Test60rain,r,967.41947,506.8216199,2000.540387,3766.14849,1765.608103,C061
RealWordRep_061L45FS4,window,Test72,061L45FS4Test72window,w:$r,1226.055857,587.290464,2192.610126,3479.713651,1287.103525,C061
RealWordRep_061L45FS4,rock,Test76,061L45FS4Test76rock,r:$w,1256.108169,669.5184023,1990.811154,4035.20287,2044.391716,C061
RealWordRep_061L45FS4,rabbit,Test78,061L45FS4Test78rabbit,r,1267.95802,663.478807,1797.513076,3954.452317,2156.93924,C061
RealWordRep_061L45FS4,wet,Test88,061L45FS4Test88wet,w,1343.918348,555.7280006,2356.07712,3822.21648,1466.13936,C061
RealWordRep_061L45FS4,web,Test89,061L45FS4Test89web,w,1347.706724,937.607528,1871.251755,3799.997406,1928.745651,C061
RealWordRep_061L45FS4,red,Test90,061L45FS4Test90red,r,1350.629485,1224.515186,2765.36967,4407.375368,1642.005698,C061
RealWordRep_063L47FS4,rabbit,Test3,063L47FS4Test3rabbit,r,121.9818632,849.5425907,1589.582342,3213.984742,1624.4024,C063
RealWordRep_063L47FS4,rock,Test10,063L47FS4Test10rock,r,178.0242031,1103.054568,2870.548878,4417.915361,1547.366483,C063
RealWordRep_063L47FS4,wet,Test13,063L47FS4Test13wet,w,192.5717746,812.4300494,2775.640456,4274.946027,1499.305571,C063
RealWordRep_063L47FS4,web,Test14,063L47FS4Test14web,w,196.1947913,931.205006,1687.982164,3249.610954,1561.628789,C063
RealWordRep_063L47FS4,red,Test16,063L47FS4Test16red,r:$w,216.9129646,860.8008226,2851.953163,4611.07817,1759.125006,C063
RealWordRep_063L47FS4,window,Test18,063L47FS4Test18window,w,225.9698169,862.0806237,3108.154747,5258.321248,2150.166502,C063
RealWordRep_063L47FS4,walk,Test27,063L47FS4Test27walk,w,286.9554205,896.1797512,2439.041712,4100.968765,1661.927053,C063
RealWordRep_063L47FS4,ring,Test29,063L47FS4Test29ring,r,309.0581018,908.3931872,1847.323154,3673.822637,1826.499483,C063
RealWordRep_063L47FS4,waiting,Test35,063L47FS4Test35waiting,w,346.3967626,755.7328758,2222.589567,3954.820476,1732.230909,C063
RealWordRep_063L47FS4,raisins,Test36,063L47FS4Test36raisins,r,350.4379467,260.0549235,1469.343163,2443.627495,974.2843315,C063
RealWordRep_063L47FS4,wind,Test41,063L47FS4Test41wind,w,378.6945125,293.3939438,1531.254589,3597.171699,2065.91711,C063
RealWordRep_063L47FS4,water,Test42,063L47FS4Test42water,w,381.8543028,900.8427473,2956.719233,4303.306204,1346.586972,C063
RealWordRep_063L47FS4,washer,Test53,063L47FS4Test53washer,w,453.3640976,804.6032043,2631.738795,4577.952013,1946.213218,C063
RealWordRep_063L47FS4,rocking,Test54,063L47FS4Test54rocking,r,457.2366466,1021.33849,1939.695617,4013.877766,2074.182149,C063
RealWordRep_063L47FS4,reading,Test59,063L47FS4Test59reading,r,478.337855,437.9963349,1867.242145,3194.381609,1327.139464,C063
RealWordRep_063L47FS4,wheel,Test63,063L47FS4Test63wheel,w,496.2391813,310.6728741,2202.165336,3451.592072,1249.426736,C063
RealWordRep_063L47FS4,rain,Test64,063L47FS4Test64rain,r,503.7872902,836.6458103,2119.314839,3827.306165,1707.991326,C063
RealWordRep_063L47FS4,running,Test70,063L47FS4Test70running,r,531.9537932,649.0584206,2194.987781,3822.436228,1627.448447,C063
RealWordRep_063L47FS4,watch,Test71,063L47FS4Test71watch,$other,535.5005573,987.4747451,1560.754634,3435.725004,1874.97037,C063
RealWordRep_063L47FS4,wet,Test75,063L47FS4Test75wet,w,555.3949955,251.0564401,2033.627282,3512.106479,1478.479196,C063
RealWordRep_063L47FS4,web,Test76,063L47FS4Test76web,w,559.2568502,821.7086521,2683.043061,4530.590131,1847.547071,C063
RealWordRep_063L47FS4,red,Test81,063L47FS4Test81red,r:$w,581.96242,1034.107408,2468.845244,4062.022665,1593.177421,C063
RealWordRep_063L47FS4,rock,Test85,063L47FS4Test85rock,r,597.682381,854.5426129,1048.627006,3193.351774,2144.724768,C063
RealWordRep_063L47FS4,rabbit,Test89,063L47FS4Test89rabbit,r,613.1361273,990.1983697,2194.919098,4587.730808,2392.81171,C063
RealWordRep_064L48FS4,red,Test2,064L48FS4Test2red,r,169.9924591,766.4098512,2402.734796,3501.57391,1098.839113,C064
RealWordRep_064L48FS4,web,Test3,064L48FS4Test3web,w,183.2321631,719.4476872,2138.431914,3893.822587,1755.390673,C064
RealWordRep_064L48FS4,rabbit,Test10,064L48FS4Test10rabbit,r,248.4595671,584.4157843,1889.331965,3597.443885,1708.11192,C064
RealWordRep_064L48FS4,wet,Test11,064L48FS4Test11wet,w,252.5038644,662.1045735,3147.211761,4615.831307,1468.619546,C064
RealWordRep_064L48FS4,rock,Test14,064L48FS4Test14rock,r,271.913935,648.2132977,1670.233121,3162.365502,1492.132381,C064
RealWordRep_064L48FS4,water,Test20,064L48FS4Test20water,w,316.6170871,603.0398662,3096.779856,3154.833468,58.05361227,C064
RealWordRep_064L48FS4,window,Test26,064L48FS4Test26window,w,359.578715,644.5535141,2207.301562,3517.853502,1310.551941,C064
RealWordRep_064L48FS4,wind,Test35,064L48FS4Test35wind,w,516.5095253,541.812822,2553.682182,4035.200355,1481.518173,C064
RealWordRep_064L48FS4,ring,Test37,064L48FS4Test37ring,r,601.8511449,642.7145228,1968.843643,3779.019874,1810.17623,C064
RealWordRep_064L48FS4,waiting,Test41,064L48FS4Test41waiting,w,673.0624785,891.3883156,2484.067741,4067.093488,1583.025747,C064
RealWordRep_064L48FS4,rain,Test43,064L48FS4Test43rain,r,680.7681605,890.4714822,2438.793119,4013.883432,1575.090313,C064
RealWordRep_064L48FS4,rocking,Test47,064L48FS4Test47rocking,r,708.3934204,680.3672957,2353.864992,3766.805317,1412.940325,C064
RealWordRep_064L48FS4,reading,Test50,064L48FS4Test50reading,r,730.7828495,706.7244328,2200.580043,3504.003901,1303.423858,C064
RealWordRep_064L48FS4,watch,Test57,064L48FS4Test57watch,w,764.32389,757.566169,2796.756476,4102.261411,1305.504935,C064
RealWordRep_064L48FS4,wheel,Test64,064L48FS4Test64wheel,w,809.0864278,576.0460612,2596.378913,3587.66165,991.2827368,C064
RealWordRep_064L48FS4,running,Test67,064L48FS4Test67running,r,833.3880317,470.2102761,2167.392597,3557.211265,1389.818668,C064
RealWordRep_064L48FS4,walk,Test68,064L48FS4Test68walk,w,838.0512297,704.5889008,2618.15591,4083.97012,1465.81421,C064
RealWordRep_064L48FS4,washer,Test74,064L48FS4Test74washer,w,979.1177232,660.1811691,2751.715385,3910.519585,1158.8042,C064
RealWordRep_064L48FS4,rock,Test75,064L48FS4Test75rock,r,989.030945,646.1991562,2084.027509,3810.749858,1726.722349,C064
RealWordRep_064L48FS4,wet,Test77,064L48FS4Test77wet,w,1006.913642,658.8702846,2459.675512,3668.36281,1208.687299,C064
RealWordRep_064L48FS4,web,Test83,064L48FS4Test83web,w,1047.845253,757.2034315,1166.854627,3217.51662,2050.661994,C064
RealWordRep_064L48FS4,red,Test89,064L48FS4Test89red,r,1075.125397,647.21816,2360.394574,4145.424959,1785.030385,C064
RealWordRep_064L48FS4,rabbit,Test90,064L48FS4Test90rabbit,r,1083.41808,697.9428555,1858.380508,3917.615507,2059.234999,C064
RealWordRep_066L50FA4,walk,Test3,066L50FA4Test3walk,w,242.2148493,636.5182875,2715.582162,3786.252253,1070.670091,C066
RealWordRep_066L50FA4,rabbit,Test5,066L50FA4Test5rabbit,$w,340.2104871,1058.965938,2110.931538,3650.046498,1539.11496,C066
RealWordRep_066L50FA4,rock,Test7,066L50FA4Test7rock,$w,414.6053179,580.0321197,1924.138241,3397.403574,1473.265333,C066
RealWordRep_066L50FA4,wet,Test10,066L50FA4Test10wet,w,430.1477528,613.784304,2582.484001,4219.965264,1637.481263,C066
RealWordRep_066L50FA4,red,Test12,066L50FA4Test12red,r:$w,486.2775436,467.7406362,2254.263551,3342.600974,1088.337423,C066
RealWordRep_066L50FA4,web,Test18,066L50FA4Test18web,w,760.3208856,787.9264936,2539.255425,4191.35843,1652.103005,C066
RealWordRep_066L50FA4,window,Test22,066L50FA4Test22window,w,884.9278869,826.9061932,1935.093573,3727.59272,1792.499147,C066
RealWordRep_066L50FA4,ring,Test37,066L50FA4Test37ring,$w:r,1562.545023,722.1165746,1472.391988,3513.238294,2040.846306,C066
RealWordRep_066L50FA4,rocking,Test42,066L50FA4Test42rocking,$w,1662.594701,780.0241964,1326.307935,3204.512778,1878.204843,C066
RealWordRep_068L46FS4,web,Test2,068L46FS4Test2web,w,135.0531126,737.0007364,1626.035524,3525.17473,1899.139207,C068
RealWordRep_068L46FS4,rabbit,Test3,068L46FS4Test3rabbit,r,151.1923099,337.234631,2106.739314,3398.403971,1291.664657,C068
RealWordRep_068L46FS4,wet,Test4,068L46FS4Test4wet,w,155.6255549,525.9029721,1758.403941,3504.080522,1745.676581,C068
RealWordRep_068L46FS4,rock,Test10,068L46FS4Test10rock,r:$w,198.6276225,394.9491969,2072.391093,3767.604194,1695.213101,C068
RealWordRep_068L46FS4,wind,Test26,068L46FS4Test26wind,w,342.4158777,1510.040152,2946.82678,4368.669589,1421.842809,C068
RealWordRep_068L46FS4,wheel,Test30,068L46FS4Test30wheel,w,377.8341082,320.5591795,2041.377263,3823.311363,1781.9341,C068
RealWordRep_068L46FS4,water,Test34,068L46FS4Test34water,w,432.6982015,768.9177519,2265.546041,3208.83777,943.2917287,C068
RealWordRep_068L46FS4,watch,Test37,068L46FS4Test37watch,w,464.1312711,689.4135924,2303.968027,3118.079401,814.1113747,C068
RealWordRep_068L46FS4,rocking,Test45,068L46FS4Test45rocking,r,560.6530742,682.2314092,2261.39207,3698.712328,1437.320257,C068
RealWordRep_068L46FS4,walk,Test50,068L46FS4Test50walk,w,614.8325724,966.1755967,2538.376039,4411.35919,1872.983152,C068
RealWordRep_068L46FS4,window,Test55,068L46FS4Test55window,w,648.4981846,665.8751106,2068.158427,3390.084513,1321.926086,C068
RealWordRep_068L46FS4,washer,Test58,068L46FS4Test58washer,w,676.515408,835.5789463,1967.055567,3717.991254,1750.935687,C068
RealWordRep_068L46FS4,rain,Test63,068L46FS4Test63rain,r,721.553608,748.6815939,2482.553961,3804.887479,1322.333519,C068
RealWordRep_068L46FS4,waiting,Test68,068L46FS4Test68waiting,$other,754.2276023,815.4751442,2553.823443,4298.892617,1745.069174,C068
RealWordRep_068L46FS4,ring,Test73,068L46FS4Test73ring,r:$w,786.3034248,634.6345109,2637.460737,3906.917804,1269.457067,C068
RealWordRep_068L46FS4,running,Test74,068L46FS4Test74running,r,793.0795479,725.8793749,2838.081679,4028.872063,1190.790384,C068
RealWordRep_068L46FS4,red,Test78,068L46FS4Test78red,r,825.979674,639.3185945,2034.159724,3586.108349,1551.948625,C068
RealWordRep_068L46FS4,rabbit,Test79,068L46FS4Test79rabbit,r,830.628631,632.4939653,2599.337298,4201.76057,1602.423272,C068
RealWordRep_068L46FS4,wet,Test87,068L46FS4Test87wet,w,890.3430277,676.2588146,2401.650591,3674.989137,1273.338546,C068
RealWordRep_068L46FS4,web,Test88,068L46FS4Test88web,w,893.8237863,633.5317959,2195.669009,3801.709301,1606.040292,C068
RealWordRep_068L46FS4,rock,Test89,068L46FS4Test89rock,r,901.7425527,713.3903113,2205.619157,3569.095425,1363.476267,C068
RealWordRep_069L42MS3,rock,Test2,069L42MS3Test2rock,r,118.512857,588.5788276,1934.15148,3988.501853,2054.350373,C069
RealWordRep_069L42MS3,red,Test3,069L42MS3Test3red,r,193.6877374,274.5435212,2147.967506,3560.114148,1412.146642,C069
RealWordRep_069L42MS3,web,Test9,069L42MS3Test9web,w:$r,230.7749635,1314.003173,2218.556283,3934.701017,1716.144734,C069
RealWordRep_069L42MS3,rabbit,Test15,069L42MS3Test15rabbit,r,264.2384452,515.4442014,1887.422313,3039.845366,1152.423053,C069
RealWordRep_069L42MS3,walk,Test17,069L42MS3Test17walk,w,276.952951,321.4696408,2384.524296,3539.474987,1154.950691,C069
RealWordRep_069L42MS3,water,Test23,069L42MS3Test23water,w,306.8837496,578.9215046,2199.453181,4035.664677,1836.211496,C069
RealWordRep_069L42MS3,wheel,Test25,069L42MS3Test25wheel,w,316.4471263,911.8049273,1983.333288,4039.484581,2056.151293,C069
RealWordRep_069L42MS3,watch,Test29,069L42MS3Test29watch,w,340.447808,292.1884515,2223.150413,3435.471597,1212.321184,C069
RealWordRep_069L42MS3,washer,Test32,069L42MS3Test32washer,w,356.8150614,430.7911963,1605.625735,3156.536114,1550.910379,C069
RealWordRep_069L42MS3,ring,Test46,069L42MS3Test46ring,r,494.2157502,374.5364062,1849.634203,3843.434815,1993.800613,C069
RealWordRep_069L42MS3,reading,Test51,069L42MS3Test51reading,r,530.2114239,1423.436238,3225.731148,4785.867337,1560.13619,C069
RealWordRep_069L42MS3,window,Test55,069L42MS3Test55window,w,552.6268278,1689.680162,5319.086427,5397.225374,78.13894754,C069
RealWordRep_069L42MS3,raisins,Test58,069L42MS3Test58raisins,r,570.6355186,1945.207707,5317.764934,5396.435628,78.67069442,C069
RealWordRep_069L42MS3,running,Test61,069L42MS3Test61running,r,584.8444717,2922.354535,5340.14834,5396.42814,56.27980014,C069
RealWordRep_069L42MS3,rain,Test64,069L42MS3Test64rain,r,601.1908306,2880.005024,5335.025129,5396.430193,61.40506461,C069
RealWordRep_069L42MS3,wind,Test67,069L42MS3Test67wind,w,614.5870143,1920.231658,5317.774989,5396.441136,78.66614739,C069
RealWordRep_069L42MS3,waiting,Test73,069L42MS3Test73waiting,$r,723.5699466,1959.468345,5317.75534,5396.430219,78.67487934,C069
RealWordRep_069L42MS3,rock,Test79,069L42MS3Test79rock,r,769.4983281,2058.192343,5343.577464,5425.777227,82.19976289,C069
RealWordRep_069L42MS3,red,Test82,069L42MS3Test82red,r,784.043267,1888.478872,5317.757988,5396.431618,78.67362911,C069
RealWordRep_069L42MS3,rabbit,Test83,069L42MS3Test83rabbit,r,791.4408193,2859.66133,5337.298892,5396.436903,59.13801045,C069
RealWordRep_069L42MS3,web,Test85,069L42MS3Test85web,w,802.621287,3476.24066,5351.906678,5396.432257,44.52557913,C069
RealWordRep_071L42MS3,wet,Test3,071L42MS3Test3wet,w,310.7583132,630.6862943,1924.032495,3462.904433,1538.871939,C071
RealWordRep_071L42MS3,web,Test4,071L42MS3Test4web,w,323.5489997,354.9635822,2006.835146,3481.756238,1474.921092,C071
RealWordRep_071L42MS3,rock,Test9,071L42MS3Test9rock,$w,387.2167959,290.4142171,2650.185951,4063.246769,1413.060818,C071
RealWordRep_071L42MS3,red,Test11,071L42MS3Test11red,$w,406.4971917,461.7978535,1910.6134,3893.291169,1982.677769,C071
RealWordRep_071L42MS3,rabbit,Test12,071L42MS3Test12rabbit,$w,415.8546202,450.8263001,2590.755771,3960.623835,1369.868064,C071
RealWordRep_071L42MS3,watch,Test17,071L42MS3Test17watch,w,503.2347266,2167.583476,3199.201529,4617.966823,1418.765294,C071
RealWordRep_071L42MS3,rocking,Test18,071L42MS3Test18rocking,$w:r,513.6178912,425.8980293,2215.87593,3458.987723,1243.111792,C071
RealWordRep_071L42MS3,washer,Test35,071L42MS3Test35washer,w,680.4947963,419.9013678,1681.592238,3021.743383,1340.151144,C071
RealWordRep_071L42MS3,raisins,Test36,071L42MS3Test36raisins,$w,694.050291,713.424112,1809.837572,3346.669915,1536.832343,C071
RealWordRep_071L42MS3,ring,Test40,071L42MS3Test40ring,$w:r,716.1999395,841.5991389,2061.795842,3169.75038,1107.954538,C071
RealWordRep_071L42MS3,wheel,Test44,071L42MS3Test44wheel,w,739.4220831,408.8937738,1517.753216,3844.382881,2326.629664,C071
RealWordRep_071L42MS3,running,Test49,071L42MS3Test49running,$other,758.3995372,688.9083055,1861.963582,3367.587719,1505.624136,C071
RealWordRep_071L42MS3,waiting,Test58,071L42MS3Test58waiting,$other,798.7731644,367.7120148,2705.099945,4583.251206,1878.151261,C071
RealWordRep_071L42MS3,rain,Test60,071L42MS3Test60rain,$w:r,819.5105593,560.1225129,1553.725162,3250.802995,1697.077833,C071
RealWordRep_071L42MS3,window,Test61,071L42MS3Test61window,w,835.0895546,542.3489408,1775.795789,3033.324079,1257.52829,C071
RealWordRep_071L42MS3,wind,Test65,071L42MS3Test65wind,w:$r,851.0066553,494.1423799,1611.596052,3121.097686,1509.501634,C071
RealWordRep_071L42MS3,water,Test69,071L42MS3Test69water,w,874.4405208,448.4677838,2488.697105,4186.698942,1698.001837,C071
RealWordRep_071L42MS3,reading,Test70,071L42MS3Test70reading,$w,883.0852778,348.115314,2039.728757,3612.218368,1572.489611,C071
RealWordRep_071L42MS3,rabbit,Test75,071L42MS3Test75rabbit,$w,916.4448413,1001.459722,2021.182001,3370.214146,1349.032145,C071
RealWordRep_071L42MS3,rock,Test78,071L42MS3Test78rock,$w,946.7087924,392.5472997,2363.263307,3597.6023,1234.338993,C071
RealWordRep_071L42MS3,wet,Test83,071L42MS3Test83wet,w,969.7447632,427.3864823,1973.603491,3797.525136,1823.921646,C071
RealWordRep_071L42MS3,red,Test87,071L42MS3Test87red,$w,1003.511819,409.7110872,2475.041659,3903.8119,1428.770241,C071
RealWordRep_071L42MS3,web,Test89,071L42MS3Test89web,w,1011.441115,343.2703586,2012.281345,3474.525325,1462.243981,C071
RealWordRep_074L48MS4,rabbit,Test4,074L48MS4Test4rabbit,r:$w,210.922864,720.3473212,1901.618547,3415.824804,1514.206256,C074
RealWordRep_074L48MS4,rock,Test5,074L48MS4Test5rock,r,221.066289,369.7232283,2075.851591,3612.547986,1536.696395,C074
RealWordRep_074L48MS4,wet,Test7,074L48MS4Test7wet,w,248.7155679,507.225309,1010.294878,3483.644728,2473.34985,C074
RealWordRep_074L48MS4,red,Test8,074L48MS4Test8red,r,257.3756972,743.8883832,1896.656374,3458.522098,1561.865724,C074
RealWordRep_074L48MS4,web,Test11,074L48MS4Test11web,w,286.8449203,422.6235948,2063.180695,3569.31117,1506.130475,C074
RealWordRep_074L48MS4,reading,Test26,074L48MS4Test26reading,r,550.3885419,363.1727947,2470.654308,4194.046805,1723.392497,C074
